title,authors,year,reference_count,total_citation,abstract,keywords,type"Winners and Losers: The New Map of Economic Inequality in the European Union",Mick Dunford;Peter Sjøholt;Neil Ravenscroft;Stephen Young;Neil Hood;Alan Wilson;Inga Lena Grønlund;Tatyana Nefedova;Vladimir Baláz;Stephen Fothergill;Tim Unwin;Eike Schamp;Rachel Macdonald;Markus Hesse;,1994,22,61,"This article examines some of the main features and causes of the changing geography of inequality and unequal development in the European Union (EU). The main spatial inequalities in the EU and the wider Europe are outlined, as are some of the trends in regional inequality since the early 1960s and their relation to economic performance. Considerable emphasis is placed on evidence of the dysfunctionality of wide inequalities for economic development, and it is argued that a neo-liberal programme of market integration and an intensification of competition for investment creates a zero-sum gain in which the gains of the winners are often at the expense of the losers. An initial attempt is made to identify some of the winners and losers of the late 1970s and 1980s and to identify some of the factors that help explain why some regions were more successful than others.",,"Research Article"
"‘For a living countryside’: Political rhetoric about Swedish rural areas",Mike Raco;Edward L Figee;Jordy F Gosselt;Paul Linders;Menno DT De Jong;Jarmo Kortelainen;Bernhard Koeppen;Nicola Francesco Dotti;Bo Nilsson;Anna Sofia Lundgren;Nicola Daniele Coniglio;Jan Brzozowski;Teemu Makkonen;Maria Merisalo;Tommi Inkinen;,2018,58,5,"The expression ‘a living countryside’ is often used to characterize the goal of Swedish rural politics. In this article the use of the expression in 170 non-government bills related to Swedish rural politics is analysed using discourse theory. On a general level, the expression was found to be empty of meaning and open for use by different and often opposing political parties proposing different and sometimes antagonistic measures. However, there were aspects of it that flirted with positively charged notions of Swedish national identity. It was also clear that the discursive struggle for a living countryside was also part of a party-political struggle. Further, the fantasy of a living countryside performed an ideological function in that it under-communicated how rural areas are generally and structurally subordinated to urban centres in ways that reach far beyond easily performed measures and political party quarrels.",Discourse theory;ideological fantasy;living countryside;logic of rurality;rural politics;rurality,"Research Article"
"Migration and development at home: Bitter or sweet return? Evidence from Poland",Mike Raco;Edward L Figee;Jordy F Gosselt;Paul Linders;Menno DT De Jong;Jarmo Kortelainen;Bernhard Koeppen;Nicola Francesco Dotti;Bo Nilsson;Anna Sofia Lundgren;Nicola Daniele Coniglio;Jan Brzozowski;Teemu Makkonen;Maria Merisalo;Tommi Inkinen;,2018,54,15,"The existing economic literature focuses on the benefits that return migrants offer to their home country in terms of entrepreneurship and human and financial capital accumulation. However, return migration can have modest or even some detrimental effects if the migration experience was unsuccessful and/or if the migrant fails to re-integrate into the home country’s economy. In our paper, we empirically show which factors – both individual characteristics and features related to the migration experience – influence the likelihood of a sub-optimal employment of returnees’ human capital employing an original dataset on a representative sample of return migrants in Silesia (Poland).",Economic performance;international migration;regional development;return migration,"Research Article"
"Containers, facilitators, innovators? The role of cities and city employees in innovation activities",Mike Raco;Edward L Figee;Jordy F Gosselt;Paul Linders;Menno DT De Jong;Jarmo Kortelainen;Bernhard Koeppen;Nicola Francesco Dotti;Bo Nilsson;Anna Sofia Lundgren;Nicola Daniele Coniglio;Jan Brzozowski;Teemu Makkonen;Maria Merisalo;Tommi Inkinen;,2018,49,17,"Innovation has long been considered one of the key engines of economic growth, and patents as important incentives for research and development activity. Particularly in terms of intellectual property rights (IPR), however, little is known about how cities contribute to regional innovation: are they containers, facilitators or innovators? This is investigated here through empirical material derived from 27 interviews with top departmental management in three Finnish cities (Helsinki, Espoo and Vantaa). The results show that local city governments (LCGs) consider cities as facilitators of innovation activities but also admit that there are limits (time constraints and lack of resources) to the influence of LCGs over the innovation environment. Still, many of the public sector innovations (especially social innovations) that do not necessarily have a clear market potential would not have been created without the active role of LCGs as innovators. City employees are innovative – the seeming lack of public sector innovation is actually a result of measurement issues that favour (patentable) technological innovations rather than those more common to LCGs, meaning service and organisational types. Therefore, LCGs can be seen as highly innovative organisations. There are, however, barriers to innovation in the public sector, such as the cost of innovation activity, the lack of incentives for it and a working culture that does not support it. Lastly, the results show that LCGs have not really fully considered the possibilities and potential of owning their own IPR; to be specific, potentially lucrative opportunities should be explored.",Innovation;intellectual property rights;local government;patents;public sector,"Research Article"
"Cities as sites of refuge and resistance",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,60,28,"The article identifies some of the patterns and dynamics that have emerged in the uneven landscape and shifting constellations of local immigration regimes in the wake of the 2015 ‘summer of welcome’. Using the German case, it explores key players and institutions within this urban policy arena, and how their collaborative/competitive interactions in addressing the challenges of (receiving) the many newcomers have been shaped by supra-local as well as contingent and political factors. Firstly, it looks at the role and relative autonomy that municipalities exert in designing (proactive) refugee and integration policies. Out of the broad spectrum of civil society organisations that engage in this field, the paper then focuses on the new civic engagement often referred to as volunteer welcome initiatives, and on another civil society actor less frequently discussed in this context: the protest movement organised by refugees themselves. The evolving practices of, and interrelations among, these three sets of actors illustrate the trajectory of the transforming relations within the city as a networked and contested space of immigration policy.",Civil society mobilisations;Germany;immigrant rights movement;irregular migrants;refugee politics;welcome initiatives,"Research Article"
"Travelling concepts and universal particularisms: A reappraisal of gentrification’s global reach",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,82,19,"Some concepts travel worldwide, although they remain unobtrusively attached to the contexts in which they were produced and, therefore, are insufficiently abstract and general. Gentrification is a travelling concept with lingering attachments to the Anglo-American urban context. Three issues related to gentrification’s global reach are discussed in this paper. The first is the definition of gentrification. The simple definition adopted by the current gentrification research agenda leads us to accept gentrification’s global reach literally by definition. The second issue is the question of contextual boundaries. Boundaries that are too broad and ill-defined – such as the metropolis of the Global North versus the metropolis of the Global South – conceal what contextual difference may be about. The third issue is the reification of cultural differences, which may lead to them being used to explain attitudes towards gentrification, even though such attitudes could be explained by more prosaic socioeconomic motives compatible with Western rationalism. This paper concludes that the metamorphoses of gentrification through its different waves in the Anglophone world do not provide the script for understanding other cities’ urban histories and making sense of their urban restructuring processes. These cities must realize that new processes emerging under increasingly neoliberal policy orientations are regressive compared with previous arrangements, especially when they tend to exclude political alternatives. The Anglo-American world may have been a pioneering laboratory for the application of gentrification policies, but other parts of the world have shown more effective resistance that can be an asset in future struggles and sociopolitical arrangements and make a difference in people’s lives.",Abstraction;core and periphery;contextual diversity;gentrification;urban renewal,"Research Article"
"Policy mobilities, politics and place: The making of financial urban futures",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,110,33,"The comparative and extrospective nature of contemporary urban policy-making is one that has demanded our attention in recent years. Relatively long established and formal inter-urban networks of professionals of one sort or another have been joined by activists, consultants, financiers, lawyers and think tankers who have involved themselves in the arriving at, and making up of, urban policy. Through conferences, documents, knowledge banks, policy tourism, power-points and webinars, an emergent informational infrastructure has emerged to shape and structure the circulations and making of policy-making across a numbers of areas. From aging to creativity, climate change to drugs, education to transport, urban policies in different spheres have been rendered mobile. There is political work of adaptation, mediation and translation that has to be done to move policies from one location to another, of course. In some cases these policies appear in a range of locations, while in others they do not, a reminder – if one was needed – that those involved in the making up of policy are not always able to render all elements of the future under their control. This emphasis on the relational and territorial geographies of global-urban policy-making captures some of the issues facing those who lead cities. This paper sets out some of the intellectial challenges for those working on these issues, highlighting some potentially fruitful ways forward, illustrating the main arguments through the use of Tax Increment Financing, a financial value-capturing model.",Policy mobilities;Tax Increment Financing;urban policy;value capture,"Research Article"
"From peripheral region to escalator region in Europe: Young Baltic graduates in London",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,41,17,"This paper examines recent migration from three little-studied European Union (EU) countries, the Baltic states, focusing on early-career graduates who move to London. It looks at how these young migrants explain the reasons for their move, their work and living experiences in London, and their plans for the future, based on 78 interviews with individual migrants. A key objective of this paper is to rejuvenate the core–periphery structural framework through the theoretical lens of London as an ‘escalator’ region for career development. We add a necessary nuance on how the time dimension is crucial in understanding how an escalator region functions – both in terms of macro-events such as EU enlargement or economic crisis, and for life-course events such as career advancement or family formation. Our findings indicate that these educated young adults from the EU’s north-eastern periphery migrate for a combination of economic, career, lifestyle and personal-development reasons. They are ambivalent about their futures and when, and whether, they will return-migrate.",Baltic states;core–periphery;escalator region;highly educated migrants;London;transnationalism,"Research Article"
"‘Going under-employed’: Industrial and regional effects, specialization and part-time work across recession-hit Southern European Union regions",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,43,6,"The paper explores the regional dimensions of under-employment by analysing the uneven dispersion of part-time jobs in Greece. It understands under-employment as an integral dimension of contemporary flexible labour trends, triggered by devaluation and expanding amid crisis, although in diverse geographical and sectoral terms. It follows a methodology that comparatively analyses statistical data, relevant secondary sources and previous case studies, before moving to a theoretical contextualization of the findings. Based on this framework, NUTS-II level total employment and part-time work data are analysed through location quotients, and a new embellishment of shift-share analysis is implemented for 2005–2008 and 2009–2012 across nine sectors. The findings reveal four distinct, although porous, patterns of under-employment that are distinguished according to different regional productive specializations and the impact of structural or regional effects. The reasons why some regional economies, such as the tourist ones, were more resistant to employment losses, and at the same time the most keen on expanding part-time work, are scrutinized. Concluding, three deeper causal mechanisms, namely productive-technological, organizational and institutional, that determine the under-employment patterns revealed, are discussed and contrasted to relevant literature findings.",Part-time work;shift-share analysis;regional patterns;under-employment casual mechanisms;Greek regions,"Research Article"
"Eurometropolis Lille–Kortrijk–Tournai: Cross-border integration with or without the border?",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,56,8,"For 30 years, the opening of internal borders in the European Union has engendered many cross-border exchanges in borderlands. European cross-border regions created within this context are thus framed and characterized by the simultaneous dynamics of bordering and cross-border integration. This paper examines these two processes and the analysis is based on the representations of stakeholders from the Eurometropolis of Lille–Kortrijk–Tournai. It highlights two main results. First, the representations of stakeholders shed light on bordering dynamics that can be combined even though they can also appear to be contradictory. In particular, the paper unveils the dimension of ‘a-bordering’, which refers to a certain status quo of and about the border. Second, the representations of stakeholders show ambivalent and concomitant visions of a ‘cross-border integration with the border’ and a ‘cross-border integration without the border’. These representations challenge the implementation of cross-border policies and schemes.",Border;cross-border integration;cross-border metropolitan region;Eurometropolis Lille–Kortrijk–Tournai;representations,"Research Article"
"Diversity and social cohesion in European cities: Making sense of today’s European Union–urban nexus within cohesion policy",Adrian Smith;Margit Mayer;Thomas Maloutas;Kevin Ward;Russell King;Aija Lulle;Violetta Parutis;Maarja Saar;Stelios Gialis;Kostas Gourzis;Anders Underthun;Frédéric Durand;Thomas Perrin;Lea Scheurer;Annegret Haase;,2018,14,5,"This commentary discusses the nexus between the European Union (EU) and the local level of government in light of the contemporary challenge of maintaining social cohesion in European urban areas. Social cohesion is understood as a key element of societal stability, which is increasingly constrained in many urban contexts. Against the backdrop of decision-makers being challenged to find effective governance modes and policies addressing ever more diverse urban populations, the commentary presents evidence on how urban authorities use European funds in addressing social cohesion challenges. Cities’ use of the European Structural and Investment (ESI) Funds in diversity governance has been found to hinge on various factors that are often inter-institutionally determined and that may restrict cities’ possibilities to make most efficient use of the funding. The commentary concludes that more effective and participative forms of multi-level cooperation within frameworks like cohesion policy and the newly established Urban Agenda for the EU are necessary in supporting social cohesion and successful diversity governance in European cities. It further suggests that a reform of EU cohesion policy should entail both conceptual and institutional innovations, allowing for an integration of the intersections of urban diversity and cohesion in policy and fund design and a reinforcement of the partnership principle.",Cohesion policy;diversity;European Regional Development Fund;European Social Fund;European Structural and Investment Funds;social cohesion;structural funds;Urban Agenda for the EU,"Research Article"
"Urban living laboratories: Conducting the experimental city?",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,27,33,"The recent upsurge of interest in the experimental city as an arena within and through which urban sustainability is governed marks not only the emergence of the proliferation of forms of experimentation – from novel governance arrangements to demonstration projects, transition management processes to grassroots innovations – but also an increasing sensibility amongst the research community that urban interventions can be considered in experimental terms. Yet as research has progressed, it has become clear that experimentation is not a singular phenomenon that can be readily understood using any one conceptual entry point. In this paper, we focus on one particular mode of experimentation – the urban living laboratory (ULL) – and develop a typology through which to undertake a comparative analysis of 40 European ULLs, to understand how and why such forms of experimentation are being designed and implemented, and to identify the particular forms of experimentation they entail. We argue that there are distinct types of ULL taking shape, delimited by the ways in which they are designed and deployed through, on the one hand, specific kinds of configuration and practice and, on the other hand, by the ways in which they take laboratory form: the different dispositions towards the laboratory they entail. We propose three ‘ideal’ ULL types – strategic, civic and organic – and argue that these can be placed along the spectrum of four dispositions: trial, enclave, demonstration and platform.",Disposition;experimentation;governance;sustainability;urban living laboratory,"Research Article"
"Urban political strategies in times of crisis: A multiscalar perspective on smart cities in Italy",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,54,5,"European cities are experiencing a mushrooming of a new urban imagery amid multiple types of crisis. In fact, the ‘smart city’ has become a widely spread vision used by a variety of powerful key actors as well as a top-down urban political strategy that is applied in order to promote new arrangements, models and technologies for almost all policy areas. By using the Italian case as a point of reference, this paper analyses how smart city strategies are institutionalized and embedded in times of crisis on different spatial scales. Therefore, the paper adapts a strategic-relational approach that provides a conceptual framework for understanding the spatial dimension of smart city strategies. It argues that smart city strategies reflect a set of multiscalar political strategies leading to new responsibilities and powers on a local scale, as well as the creation of new state territoriality. Smart cities in Italy are part of metropolitan reforms that strengthen the role of large cities while reproducing existing territorial inequalities. Furthermore, they are used to create new public–private partnerships and new investment opportunities on different spatial scales. In addition, a content analysis of smart city rankings and reports sheds light on the modes of representation of smart city strategies, analysing them as elements of policymaking in times of crisis.",Crisis;Italy;multiscalarity;smart city;urban political strategies,"Research Article"
"From the accidental to articulated smart city: The creation and work of ‘Smart Dublin’",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,42,20,"While there is a relatively extensive literature concerning the nature of smart cities in general, the roles of corporate actors in their production and the development and deployment of specific smart city technologies, to date there have been relatively few studies that have examined the situated practices by which the smart city unfolds in specific places. In this paper, we draw on three sets of interviews (n = 114) and ethnographic fieldwork to chart the smart city ecosystem in Dublin, Ireland. We examine how the four city authorities have actively collaborated to frame a disparate and uncoordinated set of information and communication technology-led initiatives, what Dourish terms the ‘accidental smart city’, into an articulated vision of Dublin as a smart city. In particular, we focus on the work of ‘Smart Dublin’, a shared unit established to coordinate, manage and promote Dublin’s smart city initiatives and to drive new economic development opportunities centred on corporate interventions into urban management and living. Our analysis highlights the value of undertaking a holistic mapping of a smart city in formation, and the role of political and administrative geographies and specialist smart city units in shaping that formation.",Governance;procurement by challenge;Small Business Innovation Research;scaling;smart city;Smart Dublin;strategy;test-bedding,"Research Article"
"Spatial planning, metropolitan governance and territorial politics in Europe: Dublin as a case of metro-phobia?",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,74,14,"The growing concentration of production and population in capital cities in Europe is accompanied by metropolitan governance reform with two policy objectives in mind. Firstly, capital cities are promoted as ‘national champions’ in the context of global territorial competition. Secondly, metropolitan regions are characterised by recurrent crises of ‘governability’ as economic, social, environmental and infrastructural interdependencies escape existing jurisdictional scales. However, this process is highly uneven, reflecting the ways in which cities are embedded in their national contexts. Drawing from the literature on varieties of capitalism, and in particular O’Riain’s perspective on the Irish case, we suggest that in an era when cities are claimed to be acting as ‘national champions’, territorial politics need to be more strongly foregrounded in these discussions. Through an in-depth qualitative case-study of Dublin (Ireland), we argue that while government power may be strongly centralised in the city of Dublin, the spatial entity of Dublin is relatively powerless. Despite a number of recommendations since the 1970s, there has been little will or action to meaningfully devolve power to the city-regional level in any way, contrary to comparative European experiences. The paper illustrates how a central state stranglehold over the Dublin metropolitan area is hampering the efficient governance and sustainable development of the city. These governance constraints at the sub-national level with significant planning implications indicate a reluctance to engage with the metropolitan as a particular territorial scale in Ireland – and a profound fixity in the architecture of the state. We term this metro-phobia.",Dublin;Ireland;metropolitan governance;metropolitanisation;spatial planning;territorial politics,"Research Article"
"City Deals in the polycentric state: The spaces and politics of Metrophilia in the UK",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,116,10,"This paper draws attention to the burgeoning phenomenon of Metrophilia, the fashionable yet uncritical embrace of city-centric narratives of development in place-based policymaking. Within this narrative, City Deals have emerged as mechanisms that pit places in competition with each other through the promotion of local economic growth compacts. Despite being launched with great fanfare as localised victories, City Deals raise important questions regarding the shape of the UK state system and the objectives of spatial policy. Addressing these concerns, and focusing on the tripartite political arrangement in the UK’s devolved administrations nations, we argue that political tensions between nationalism and city-regionalism may be exacerbated through deal-making approaches.",City Deal;devolution;Metrophilia;Wales;polycentric state;tripartite,"Research Article"
"Governing urban development in the Low Countries: From managerialism to entrepreneurialism and financialization",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,77,18,"Has the post-war managerial approach to urban governance in the Netherlands and Flanders been replaced by more entrepreneurial and financialized forms? In this paper, we study the transformation of urban governance in the Low Countries through city case studies of Apeldoorn (Netherlands) and Antwerp (Belgium). We show how Dutch urban governance is financialized by connecting local public finance with financialized real estate markets through municipal land banks. However, inter-municipal financial solidarity and ring-fencing municipalities from financial markets create specific continental European processes of financialization. Flemish municipalities, in contrast, have shifted from a model of laissez-faire urban development (embedded in a system of large municipal autonomy) towards entrepreneurial urban growth regimes, in which technocratic public and private actors have increased access to public financial resources, which are used to create large urban renewal projects. In Belgium, autonomous municipal real estate corporations are a crucial instrument for connecting municipal finance to the real estate market.",Entrepreneurialism;financialization;Flanders;the Netherlands;urban governance,"Research Article"
"State-led gentrification in previously ‘un-gentrifiable’ areas: Examples from Vancouver/Canada and Frankfurt/Germany",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,70,4,"Through an analysis of two international cases from Canada and Germany, this paper highlights the role of the state in governing gentrification and displacement in areas previously thought to be unattractive for profit-seeking capital, that is, ‘un-gentrifiable’. With this, we seek to contribute to the debate on how the role of the local state has changed from securing affordable housing for low-income households into becoming an essential player involved in real estate speculation. Taking Little Mountain in Vancouver as the first example, we examine the privatization and demolition of the public housing complex and thus the withdrawal of the state. Our second example, Ostend in Frankfurt, investigates the restructuring of a working-class neighbourhood through active state-led interventions including massive public investment. We analyse the two empirical examples along five dimensions: causal drivers and mechanisms that have led to the changing role of the state in governing urban transformations; policy instruments used by state agencies to encourage gentrification; strategies to legitimize state-led gentrification; outcomes in terms of direct and exclusionary displacement; and the forms of contestation and protest. We maintain that both cases, although presenting a stark contrast, follow the same rule, namely state-led gentrification.",Gentrification;housing;local state;social mixing;Vancouver;Frankfurt,"Research Article"
"Buzz at workplaces in knowledge-intensive service production: Spatial settings of temporary spatial proximity",Harriet Bulkeley;Simon Marvin;Yuliya Voytenko Palgan;Kes McCormick;Marija Breitfuss-Loidl;Lindsay Mai;Timo von Wirth;Niki Frantzeskaki;Christian Smigiel;Claudio Coletta;Liam Heaphy;Rob Kitchin;Niamh Moore-Cherry;;;John Tomaney;David Waite;Kevin Morgan;Jannes Van Loon;Stijn Oosterlynck;Manuel B Aalbers;Andrea Mösgen;Marit Rosol;Sebastian Schipper;Anna Growe;,2019,75,10,"The objective of this paper is to understand temporary spatial proximity beyond temporary clusters, and to analyse rationales for the use of various spatial settings for temporary spatial proximity in the work processes of knowledge-intensive services. To contrast different types of temporary spatial proximity two basic types, ‘Meet and Mingle’ and ‘Move and Manage’, are identified. On the basis of qualitative interviews in knowledge-intensive sectors in six German cities, the distinct use of three types of spatial settings (workplaces, transit places and retreat places) to create the targeted temporary spatial proximity type of ‘Move and Manage’ is analysed. The paper discusses how such settings contribute to creating a specific atmosphere to support the work processes of knowledge-intensive services.",Buzz;face-to-face;knowledge-intensive services;spatial proximity;temporary cluster;temporary proximity;workplace,"Research Article"
"Bringing back the national to the study of globally circulating policy ideas: ‘Actually existing smart urbanism’ in Hungary and the Netherlands",Krisztina Varró;;;Damion J Bunders;Juliet Carpenter;;;Moneyba González Medina;María Ángeles Huete García;;;Sonia De Gregorio Hurtado;Thomas Borén;;;Patrycja Grzyś;;;Craig Young;Athina Vitopoulou;Athena Yiannakou;;;Erika Sandow;;;Emma Lundholm;;;Martin Henning;Carla De Laurentis;;;,2020,89,6,"Recently proliferating ‘smart city’ building efforts have lent themselves well to interpretations through the lens of the policy mobilities literature. Applying this perspective, studies have insightfully shown how policymaking centred around smart cities is at once a messy, networked process stretching across scales, while also manifesting itself in concrete practices shaped by territorial–regulatory contexts. Informed by empirical research on smart city policies in Hungary and the Netherlands, this paper argues that the policy mobilities approach tends to overemphasize the global and the local. Notwithstanding the transnational circulation of smart city ideas, the national scale continues being reproduced by these ideas as a relevant scale of urban regulation, discursive framing and strategy-making under globalization. To acknowledge this, and to move towards a more decidedly multiscalar perspective on actually existing smart urbanisms, it is suggested that we incorporate the national scale, understood as a relational set of practices and discourses, more explicitly into our analysis. Insights from the Hungarian and Dutch case studies are used to illustrate the manifold ways in which the local embedding of the globally mobile smart city concept is shaped by the national scale, as well as how the national itself is being renegotiated in this process.",Multiscalar;national scale;policy mobilities;scale debate;smart city;urban policy,"Research Article"
"Variegated Europeanization and urban policy: Dynamics of policy transfer in France, Italy, Spain and the UK",Krisztina Varró;;;Damion J Bunders;Juliet Carpenter;;;Moneyba González Medina;María Ángeles Huete García;;;Sonia De Gregorio Hurtado;Thomas Borén;;;Patrycja Grzyś;;;Craig Young;Athina Vitopoulou;Athena Yiannakou;;;Erika Sandow;;;Emma Lundholm;;;Martin Henning;Carla De Laurentis;;;,2020,59,1,"This paper explores the dynamics of urban policy transfer in the European Union (EU), critically examining the process of Europeanization in relation to urban issues. The paper takes a comparative approach, analysing the evolution of urban policy and Europeanization in four member states: France, Italy, Spain and the UK from the 1990s up to the current Cohesion Policy period (2014–2020). Using an analytical framework based on three dimensions of Europeanization (direction, object and impact), we examine the extent to which urban policies are moving towards an integrated approach to sustainable urban development, as supported by the EU. The paper highlights the contradictions between processes of convergence through Europeanization, and path-dependent systems and trajectories that forge alternative paths. In doing so, it advances wider debates on the impact of Europeanization in a neo-liberal context by arguing that member states more likely to be affected by Europeanization are those most impacted by national austerity measures. A process of ‘variegated Europeanization’ is proposed to capture the differential practices taking place within the EU with regard to the circulation of the EU’s approach to urban policy.",Europeanization;urban policy;policy mobility;urban agenda;policy transfer,"Research Article"
"Intra-urban connectedness, policy mobilities and creative city-making: national conservatism vs. urban (neo)liberalism",Krisztina Varró;;;Damion J Bunders;Juliet Carpenter;;;Moneyba González Medina;María Ángeles Huete García;;;Sonia De Gregorio Hurtado;Thomas Borén;;;Patrycja Grzyś;;;Craig Young;Athina Vitopoulou;Athena Yiannakou;;;Erika Sandow;;;Emma Lundholm;;;Martin Henning;Carla De Laurentis;;;,2020,53,2,"This article aims to advance the literature on policy mobility by decentring the primacy of mobility itself and focusing on understanding what cities do in order to ‘arrive at’ localized versions of urban policy in relation to globally circulating ideas around creativity. The paper explores the performance of a particular local ‘creative economy’ in terms of institutional and strategic adjustments, key drivers and individuals and events, and the role of long-term local, national and international influences on ‘creative cityness’. It does this through an analysis of cultural and creativity policy and local stakeholders in the cultural policy scene in Gdańsk, Poland, focusing on the local performative aspects of mobile policies and arguing the need to understand the formation of a ‘common local project’ as a form of intra-urban connectedness alongside inter-urban connectedness. The paper extends the range of contexts in which the ‘creative city’ has been analysed to include post-socialist, post-European Union accession Central and Eastern Europe, thus making an original contribution by studying these issues in the context of the complex multi-scalar relations between the city, national government and the supranational European Union and the ideological conflict between national authoritarian neoliberalism and urban and supranational scale (neo-)liberalism.",Common local project;creative city;cultural policy;Poland;policy mobilities;urban intra-connectedness,"Research Article"
